Title_0.0,Title_1.0,Title_2.0,Title_3.0,Title_4.0,Pclass_1,Pclass_2,Pclass_3,Family_survival_0.0,Family_survival_0.5,Family_survival_1.0,Sex,Embarked,SibSp,Parch,Ticket,Family_size,Age
False,False,False,False,True,True,False,False,False,True,False,0,0,0,0,113800,1,60.0
True,False,False,False,False,False,True,False,False,True,False,0,0,0,0,248731,1,52.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,363592,1,44.0
False,True,False,False,False,False,False,True,False,True,False,1,2,0,0,35852,1,25.151765954480986
True,False,False,False,False,True,False,False,True,False,False,0,1,1,1,17421,3,49.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,348121,1,42.0
False,False,True,False,False,True,False,False,False,False,True,1,1,1,0,17757,2,18.0
True,False,False,False,False,True,False,False,False,True,False,0,0,0,0,17475,1,35.0
False,True,False,False,False,False,False,True,False,False,True,1,1,0,1,2691,2,18.0
True,False,False,False,False,False,False,True,False,True,False,0,2,0,0,36864,1,25.0
True,False,False,False,False,False,False,True,False,False,True,0,0,1,0,350025,2,26.0
True,False,False,False,False,False,True,False,True,False,False,0,0,0,0,250655,1,39.0
False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,223596,1,45.0
True,False,False,False,False,True,False,False,False,True,False,0,0,0,0,17476,1,42.0
False,True,False,False,False,True,False,False,False,False,True,1,0,0,0,113781,1,22.0
False,False,False,True,False,False,False,True,True,False,False,0,1,1,1,2661,3,21.443257320189495
False,False,False,False,True,True,False,False,False,True,False,1,1,0,0,17482,1,24.0
True,False,False,False,False,True,False,False,False,True,False,0,0,0,0,113028,1,42.00090352129594
True,False,False,False,False,True,False,False,True,False,False,0,0,1,0,19996,2,48.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,7545,1,29.0
True,False,False,False,False,False,True,False,False,False,True,0,0,0,0,250647,1,52.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,348124,1,19.0
False,True,False,False,False,True,False,False,False,False,True,1,1,0,0,17757,1,38.0
False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,34218,1,27.0
True,False,False,False,False,False,False,True,False,True,False,0,2,0,0,36568,1,27.673892123209388
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,347062,1,33.0
False,True,False,False,False,False,True,False,False,False,True,1,0,0,1,248727,2,6.0
True,False,False,False,False,False,False,True,False,True,False,0,0,1,0,350048,2,17.0
True,False,False,False,False,False,True,False,False,True,False,0,0,0,0,12233,1,34.0
True,False,False,False,False,False,True,False,False,True,False,0,0,0,0,250643,1,50.0
True,False,False,False,False,True,False,False,True,False,False,0,0,1,0,113806,2,27.0
True,False,False,False,False,False,False,True,False,False,True,0,0,0,0,315094,1,20.0
False,False,True,False,False,False,True,False,False,False,True,1,0,3,0,31027,4,30.0
False,True,False,False,False,False,False,True,False,True,False,1,2,0,0,36866,1,25.151825007554834
True,False,False,False,False,False,True,False,False,True,False,0,0,1,0,236853,2,25.0
False,True,False,False,False,False,False,True,False,True,False,1,0,1,0,2,2,25.0
False,True,False,False,False,True,False,False,True,False,False,1,0,0,0,24160,1,29.0
True,False,False,False,False,False,False,True,True,False,False,0,1,0,0,2699,1,11.0
True,False,False,False,False,False,True,False,False,True,False,0,0,0,0,239855,1,33.66424605748192
True,False,False,False,False,False,True,False,False,True,False,0,0,0,0,28425,1,23.0
True,False,False,False,False,False,True,False,False,True,False,0,0,0,0,233639,1,23.0
True,False,False,False,False,False,False,True,False,False,True,0,0,0,0,54636,1,28.5
False,False,True,False,False,False,False,True,False,False,True,1,0,1,3,6608,5,48.0
True,False,False,False,False,True,False,False,True,False,False,0,1,0,0,17755,1,35.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,349201,1,27.661879507685924
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,349218,1,27.661880573740085
True,False,False,False,False,True,False,False,False,True,False,0,0,0,0,16988,1,41.5957280583101
True,False,False,False,False,True,False,False,True,False,False,0,0,1,0,19877,2,36.0
False,True,False,False,False,True,False,False,True,False,False,1,1,2,2,17608,5,21.0
True,False,False,False,False,False,False,True,False,True,False,0,0,1,0,376566,2,24.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,2,1,31.0
False,False,False,False,True,True,False,False,True,False,False,0,0,1,1,5735,3,70.0
True,False,False,False,False,False,False,True,True,False,False,0,0,1,1,2673,3,16.0
False,True,False,False,False,False,True,False,False,True,False,1,0,0,0,250648,1,30.0
True,False,False,False,False,True,False,False,False,True,False,0,0,1,0,113773,2,19.0
True,False,False,False,False,False,False,True,False,True,False,0,2,0,0,335097,1,31.0
False,True,False,False,False,False,True,False,False,True,False,1,0,1,1,29103,3,4.0
False,False,False,True,False,False,False,True,True,False,False,0,0,0,1,392096,2,6.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,345780,1,33.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,349204,1,23.0
False,False,True,False,False,False,True,False,True,False,False,1,0,1,2,220845,4,48.0
False,False,False,True,False,False,True,False,True,False,False,0,0,1,1,250649,3,0.67
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,350042,1,28.0
True,False,False,False,False,False,True,False,False,True,False,0,0,0,0,29108,1,18.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,363294,1,34.0
False,False,False,False,True,True,False,False,True,False,False,1,0,0,0,110152,1,33.0
True,False,False,False,False,False,False,True,False,False,True,0,0,0,0,358585,1,27.61149527515529
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,2,1,41.0
True,False,False,False,False,False,False,True,False,True,False,0,1,0,0,2663,1,20.0
False,False,True,False,False,True,False,False,True,False,False,1,0,1,2,113760,4,36.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,347074,1,16.0
False,False,True,False,False,True,False,False,True,False,False,1,0,1,0,13502,2,51.0
False,False,False,False,True,True,False,False,False,True,False,0,1,0,0,112379,1,36.1876251712962
False,True,False,False,False,False,False,True,False,True,False,1,2,0,0,364850,1,30.5
True,False,False,False,False,False,False,True,False,False,True,0,2,1,0,371110,2,24.797113317075365
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,8471,1,32.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,345781,1,24.0
True,False,False,False,False,False,False,True,False,False,True,0,0,0,0,350047,1,48.0
False,False,True,False,False,False,True,False,False,False,True,1,0,0,0,3,1,57.0
True,False,False,False,False,False,False,True,False,True,False,0,1,0,0,2674,1,27.660786410623924
False,False,True,False,False,False,True,False,False,True,False,1,0,1,3,29105,5,54.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,347078,1,18.0
True,False,False,False,False,False,False,True,False,True,False,0,2,0,0,383121,1,28.890276077862193
False,True,False,False,False,False,False,True,True,False,False,1,0,0,0,364516,1,5.0
True,False,False,False,False,False,False,True,False,True,False,0,2,0,0,36865,1,27.68229040625045
False,False,True,False,False,True,False,False,True,False,False,1,0,0,1,24160,2,43.0
False,True,False,False,False,False,False,True,False,True,False,1,1,0,0,2687,1,13.0
False,False,True,False,False,True,False,False,True,False,False,1,0,1,0,17474,2,17.0
True,False,False,False,False,True,False,False,False,True,False,0,0,0,0,113501,1,29.0
True,False,False,False,False,False,False,True,False,False,True,0,0,1,2,6607,4,23.088649131234966
True,False,False,False,False,False,False,True,False,False,True,0,0,0,0,3101312,1,25.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,374887,1,25.0
False,True,False,False,False,False,False,True,False,True,False,1,0,0,0,3101265,1,18.0
False,False,False,True,False,False,False,True,False,False,True,0,2,4,1,382652,6,8.0
False,False,False,True,False,False,False,True,False,False,True,0,0,1,2,2315,4,1.0
True,False,False,False,False,True,False,False,False,False,True,0,1,0,0,17593,1,46.0
True,False,False,False,False,False,False,True,False,True,False,0,2,0,0,12460,1,27.680746497623065
True,False,False,False,False,False,True,False,False,False,True,0,0,0,0,239865,1,16.0
False,True,False,False,False,False,False,True,False,False,True,1,0,8,2,2343,11,0.596115751556745
True,False,False,False,False,True,False,False,False,True,False,0,1,0,0,17600,1,39.637785515759724
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,349203,1,25.0
True,False,False,False,False,False,True,False,False,True,False,0,0,0,0,28213,1,39.0
False,False,False,False,True,True,False,False,False,True,False,1,0,0,0,17465,1,49.0
False,False,True,False,False,False,False,True,False,True,False,1,0,0,0,349244,1,31.0
True,False,False,False,False,False,False,True,False,True,False,0,1,0,0,2685,1,30.0
False,False,True,False,False,False,False,True,False,False,True,1,0,1,1,345773,3,30.0
True,False,False,False,False,False,True,False,False,False,True,0,0,0,0,250647,1,34.0
False,False,True,False,False,False,True,False,False,False,True,1,0,1,1,31921,3,31.0
False,False,False,True,False,True,False,False,True,False,False,0,0,1,2,113760,4,11.0
False,False,False,True,False,False,False,True,False,True,False,0,1,0,1,2625,2,0.42
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,347089,1,27.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,347063,1,31.0
True,False,False,False,False,True,False,False,False,True,False,0,0,0,0,112050,1,39.0
False,True,False,False,False,False,False,True,False,True,False,1,0,0,0,347087,1,18.0
True,False,False,False,False,False,True,False,False,True,False,0,0,0,0,248723,1,39.0
False,False,True,False,False,True,False,False,True,False,False,1,0,1,0,113806,2,33.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,3474,1,26.0
True,False,False,False,False,False,False,True,False,False,True,0,0,0,0,4,1,39.0
True,False,False,False,False,False,True,False,False,True,False,0,0,0,0,28206,1,35.0
False,True,False,False,False,False,False,True,False,False,True,1,0,4,2,347082,7,6.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,364499,1,30.5
True,False,False,False,False,True,False,False,False,True,False,0,0,0,0,112058,1,42.42493214569404
False,True,False,False,False,False,False,True,False,True,False,1,0,0,0,2,1,23.0
True,False,False,False,False,False,True,False,True,False,False,0,1,1,1,2079,3,31.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,7075,1,43.0
False,False,False,True,False,False,False,True,False,False,True,0,0,3,2,347088,6,10.0
False,False,True,False,False,True,False,False,True,False,False,1,0,1,1,12749,3,52.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,315098,1,27.0
False,False,False,False,True,True,False,False,False,True,False,0,0,0,0,19972,1,38.0
False,False,True,False,False,False,False,True,True,False,False,1,0,0,1,392096,2,27.0
False,False,False,True,False,False,False,True,False,False,True,0,0,4,1,3101295,6,2.0
True,False,False,False,False,False,False,True,False,True,False,0,2,0,0,368323,1,27.703925938910043
True,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1601,1,27.543774460225585
False,False,False,True,False,False,True,False,False,False,True,0,1,0,2,2079,3,1.0
True,False,False,False,False,False,False,True,False,True,False,0,2,0,0,367228,1,27.702993668388952
False,False,True,False,False,True,False,False,True,False,False,1,0,0,0,113572,1,62.0
False,False,True,False,False,False,False,True,False,False,True,1,1,1,0,2659,2,15.0
False,False,False,True,False,False,True,False,True,False,False,0,0,1,1,29106,3,0.83
True,False,False,False,False,False,False,True,False,True,False,0,1,0,0,2671,1,27.66078168857524
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,347468,1,23.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,2223,1,18.0
False,True,False,False,False,True,False,False,False,True,False,1,1,1,1,17756,3,39.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,315097,1,21.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,392092,1,27.6644027026486
True,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1601,1,32.0
True,False,False,False,False,True,False,False,False,True,False,0,1,0,0,11774,1,42.01106669241941
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,2,1,20.0
True,False,False,False,False,False,True,False,False,False,True,0,0,0,0,3,1,16.0
False,True,False,False,False,True,False,False,False,False,True,1,1,0,0,113798,1,30.0
True,False,False,False,False,False,False,True,False,True,False,0,1,0,0,2683,1,34.5
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,315090,1,17.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,5547,1,42.0
True,False,False,False,False,False,False,True,False,False,True,0,0,8,2,2343,11,3.126581212961426
True,False,False,False,False,False,False,True,False,True,False,0,1,0,0,349213,1,35.0
False,False,False,False,True,False,True,False,True,False,False,0,0,0,1,248727,2,28.0
False,False,True,False,False,True,False,False,True,False,False,1,1,1,0,17453,2,35.75447423812528
False,False,False,True,False,False,False,True,False,False,True,0,0,4,2,347082,7,4.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,347060,1,74.0
False,True,False,False,False,False,False,True,False,False,True,1,1,1,1,2678,3,9.0
False,True,False,False,False,True,False,False,False,True,False,1,0,0,1,17592,2,16.0
False,False,True,False,False,False,True,False,False,False,True,1,0,1,0,244252,2,44.0
False,False,True,False,False,False,False,True,False,True,False,1,0,0,1,392091,2,18.0
False,False,True,False,False,True,False,False,True,False,False,1,0,1,1,36928,3,45.0
True,False,False,False,False,True,False,False,False,True,False,0,0,0,0,113055,1,51.0
False,False,True,False,False,False,False,True,True,False,False,1,1,0,3,2666,4,24.0
True,False,False,False,False,False,False,True,False,True,False,0,1,0,0,2629,1,27.660779054794368
True,False,False,False,False,False,False,True,False,True,False,0,0,2,0,350026,3,41.0
True,False,False,False,False,False,True,False,False,True,False,0,0,1,0,28134,2,21.0
False,False,True,False,False,True,False,False,False,True,False,1,0,0,0,17466,1,48.0
False,True,False,False,False,False,False,True,False,False,True,1,0,8,2,2343,11,0.596115751556745
True,False,False,False,False,False,True,False,False,True,False,0,0,0,0,233866,1,24.0
False,False,True,False,False,False,True,False,False,True,False,1,0,0,0,236852,1,42.0
False,True,False,False,False,False,True,False,False,True,False,1,1,1,0,2149,2,27.0
True,False,False,False,False,True,False,False,False,True,False,0,0,0,0,17590,1,31.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,345777,1,27.659933049731894
False,False,False,True,False,False,False,True,True,False,False,0,0,1,1,347742,3,4.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,349248,1,26.0
False,False,True,False,False,True,False,False,True,False,False,1,0,1,1,11751,3,47.0
True,False,False,False,False,True,False,False,False,True,False,0,0,0,0,695,1,33.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,345765,1,47.0
False,False,True,False,False,False,True,False,False,False,True,1,1,1,0,3381,2,28.0
False,True,False,False,False,False,False,True,False,True,False,1,1,0,0,2667,1,15.0
True,False,False,False,False,False,False,True,False,False,True,0,0,0,0,7534,1,20.0
True,False,False,False,False,False,False,True,False,False,True,0,0,0,0,349212,1,19.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,349217,1,27.66188051103102
False,False,True,False,False,True,False,False,True,False,False,1,1,0,1,11767,2,56.0
False,False,True,False,False,False,True,False,True,False,False,1,0,0,1,230433,2,25.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,349257,1,33.0
False,True,False,False,False,False,False,True,False,True,False,1,0,0,0,7552,1,22.0
True,False,False,False,False,False,True,False,False,True,False,0,0,0,0,34068,1,28.0
True,False,False,False,False,False,False,True,False,True,False,0,0,0,0,392076,1,25.0
False,False,True,False,False,False,False,True,False,False,True,1,2,0,5,382652,6,39.0
False,False,False,False,True,False,True,False,False,True,False,0,0,0,0,211536,1,27.0
False,True,False,False,False,True,False,False,False,True,False,1,0,0,0,112053,1,19.0
False,True,False,False,False,False,False,True,False,False,True,1,0,1,2,6607,4,20.558183669830278
True,False,False,False,False,True,False,False,False,True,False,0,1,0,0,111369,1,26.0
True,False,False,False,False,False,False,True,False,True,False,0,2,0,0,370376,1,32.0
